"VOTED2014","Young.Hispanic.Status","ID.Number","Voter.Status","Voted.11.2012","Voted.Gen..Elec..09.2010","Voted.Gen..Elec..07.2008","Number.General.Elections","Hispanic.Surname","Young.Voter","Eligible.2012","Eligible.2010","Eligible.2008","Young.in.2012","Young.in.2010","Young.in.2008","Voter.Category","type","ID","control","post","flyer","LOWPROP","city","zip","U_S__CONGRESS","byear"
"213340",0,"non_y_h",3694035,"A",1,0,0,1,1,0,1,1,1,0,0,1,"Old Hispanic","Non_y_h_FLYER",3694035,0,0,1,1,"DALLAS",75216,30,1978
"213341",0,"y_non_h",3694039,"A",0,1,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3694039,0,1,0,1,"FARMERS BRANCH",75234,24,1990
"213357",0,"non_y_h",3694093,"A",0,0,0,0,1,0,1,1,1,1,1,1,"Old Hispanic","Non_y_h_FLYER",3694093,0,0,1,1,"DALLAS",75227,30,1983
"213367",0,"y_non_h",3694128,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3694128,0,1,0,1,"GARLAND",75043,32,1989
"213384",1,"y_non_h",3694186,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3694186,0,1,0,1,"DALLAS",75216,30,1990
"213436",0,"y_h",3694375,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3694375,0,1,0,1,"DUNCANVILLE",75116,30,1990
"213446",0,"non_y_h",3694418,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3694418,0,0,1,1,"ROWLETT",75089,32,1976
"213475",0,"y_non_h",3694527,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3694527,0,1,0,1,"DALLAS",75216,30,1988
"213476",0,"y_non_h",3694528,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3694528,0,1,0,1,"DALLAS",75227,30,1990
"213483",0,"y_h",3694557,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3694557,0,1,0,1,"IRVING",75060,33,1990
"213511",0,"y_h",3694694,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3694694,0,1,0,1,"GARLAND",75040,32,1990
"213515",0,"non_y_h",3694712,"A",0,0,1,1,1,0,1,1,1,1,1,1,"Old Hispanic","Non_y_h_FLYER",3694712,0,0,1,1,"SEAGOVILLE",75159,5,1982
"213523",0,"y_non_h",3694742,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3694742,0,1,0,1,"GARLAND",75044,32,1988
"213549",0,"y_non_h",3694842,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3694842,0,1,0,1,"GRAND PRAIRIE",75052,30,1990
"213556",0,"y_h",3694862,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3694862,0,1,0,1,"GRAND PRAIRIE",75051,33,1989
"213562",0,"non_y_h",3694881,"A",0,0,1,1,1,0,1,1,1,0,0,1,"Old Hispanic","Non_y_h_FLYER",3694881,0,0,1,1,"DUNCANVILLE",75116,30,1979
"213619",0,"y_h",3695091,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3695091,0,1,0,1,"BALCH SPRINGS",75180,5,1985
"213625",0,"non_y_h",3695116,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3695116,0,0,1,1,"GARLAND",75043,5,1964
"213667",0,"y_h",3695282,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3695282,0,1,0,1,"DALLAS",75220,33,1990
"213672",0,"non_y_non_h",3695297,"A",0,0,1,1,0,0,1,1,1,1,1,1,"Old Not Hispanic","Y_non_h_POST",3695297,0,1,0,1,"DALLAS",75206,32,1984
"213705",0,"y_h",3695412,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3695412,0,1,0,1,"MESQUITE",75150,5,1986
"213707",0,"y_h",3695419,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3695419,0,1,0,1,"DALLAS",75228,5,1988
"213727",0,"y_h",3695499,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3695499,0,1,0,1,"DALLAS",75212,33,1988
"213760",0,"non_y_h",3695624,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3695624,0,0,1,1,"DALLAS",75241,30,1925
"213767",0,"non_y_non_h",3695641,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3695641,0,0,1,1,"LANCASTER",75146,30,1966
"213797",1,"y_non_h",3695767,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3695767,0,1,0,1,"DALLAS",75228,5,1987
"213804",0,"non_y_h",3695808,"A",0,0,0,0,1,0,1,1,1,0,0,1,"Old Hispanic","Non_y_h_FLYER",3695808,0,0,1,1,"DALLAS",75204,30,1978
"213818",0,"y_non_h",3695848,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3695848,0,1,0,1,"LANCASTER",75134,30,1990
"213839",0,"y_h",3695958,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3695958,0,1,0,1,"DALLAS",75211,33,1990
"213844",0,"non_y_non_h",3695976,"A",1,0,0,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3695976,0,0,1,1,"RICHARDSON",75080,32,1959
"213878",0,"y_h",3696144,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3696144,0,1,0,1,"GRAND PRAIRIE",75052,30,1986
"213888",0,"non_y_non_h",3696189,"A",1,0,0,1,0,0,1,1,1,0,0,1,"Old Not Hispanic","Non_y_non_h_FLYER",3696189,0,0,1,1,"CEDAR HILL",75104,30,1979
"213893",0,"y_h",3696212,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3696212,0,1,0,1,"DALLAS",75211,33,1990
"213903",0,"non_y_non_h",3696247,"A",0,0,1,1,0,0,1,1,1,1,1,1,"Old Not Hispanic","Non_y_non_h_FLYER",3696247,0,0,1,1,"DALLAS",75206,32,1982
"213905",0,"non_y_non_h",3696257,"A",1,0,0,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3696257,0,0,1,1,"IRVING",75063,24,1970
"213920",0,"y_non_h",3696305,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3696305,0,1,0,1,"MESQUITE",75149,5,1990
"213944",0,"non_y_h",3696398,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3696398,0,0,1,1,"BALCH SPRINGS",75180,5,1955
"213950",0,"y_h",3696429,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3696429,0,1,0,1,"DALLAS",75211,33,1990
"213957",1,"y_non_h",3696445,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3696445,0,1,0,1,"DALLAS",75229,24,1990
"213959",0,"y_h",3696455,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3696455,0,1,0,1,"DALLAS",75217,30,1989
"213971",0,"non_y_non_h",3696510,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3696510,0,0,1,1,"DALLAS",75248,32,1966
"213993",0,"non_y_h",3696605,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3696605,0,0,1,1,"DALLAS",75217,30,1967
"214006",0,"y_non_h",3696662,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3696662,0,1,0,1,"BALCH SPRINGS",75180,5,1990
"214015",0,"y_h",3696718,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3696718,0,1,0,1,"DALLAS",75224,33,1990
"214021",0,"y_h",3696739,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3696739,0,1,0,1,"MESQUITE",75150,5,1986
"214023",0,"non_y_h",3696742,"A",0,0,0,0,1,0,1,1,1,1,1,1,"Old Hispanic","Y_H_POST",3696742,0,1,0,1,"DALLAS",75254,24,1984
"214063",0,"non_y_non_h",3696910,"A",1,0,0,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3696910,0,0,1,1,"DUNCANVILLE",75137,30,1948
"214089",0,"non_y_non_h",3697030,"A",0,0,1,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3697030,0,0,1,1,"DALLAS",75237,30,1972
"214092",0,"y_h",3697037,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3697037,0,1,0,1,"DALLAS",75217,30,1987
"214100",0,"y_non_h",3697074,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3697074,0,1,0,1,"DALLAS",75223,30,1986
"214121",0,"y_non_h",3697178,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3697178,0,1,0,1,"GLENN HEIGHTS",75154,30,1990
"214127",0,"y_non_h",3697199,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3697199,0,1,0,1,"SACHSE",75048,32,1990
"214138",0,"non_y_h",3697250,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3697250,0,0,1,1,"GRAND PRAIRIE",75050,33,1945
"214151",0,"y_h",3697310,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3697310,0,1,0,1,"DALLAS",75212,33,1989
"214167",0,"non_y_non_h",3697369,"A",1,0,0,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3697369,0,0,1,1,"GARLAND",75040,32,1958
"214174",1,"y_non_h",3697408,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3697408,0,1,0,1,"GARLAND",75044,32,1990
"214177",0,"non_y_non_h",3697419,"A",0,0,1,1,0,0,1,1,1,1,1,1,"Old Not Hispanic","Non_y_non_h_FLYER",3697419,0,0,1,1,"DALLAS",75241,30,1983
"214179",0,"y_h",3697431,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3697431,0,1,0,1,"DALLAS",75208,33,1989
"214182",0,"y_non_h",3697436,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3697436,0,1,0,1,"DALLAS",75216,30,1989
"214196",0,"non_y_h",3697502,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3697502,0,0,1,1,"DALLAS",75206,32,1949
"214209",0,"y_non_h",3697554,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3697554,0,1,0,1,"DESOTO",75115,30,1986
"214228",1,"non_y_non_h",3697621,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3697621,0,0,1,1,"GARLAND",75043,32,1973
"214230",0,"y_h",3697627,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3697627,0,1,0,1,"GRAND PRAIRIE",75051,33,1990
"214235",0,"non_y_h",3697644,"A",0,0,1,1,1,0,1,1,1,1,1,1,"Old Hispanic","Y_H_POST",3697644,0,1,0,1,"GARLAND",75043,32,1984
"214276",0,"non_y_non_h",3697788,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3697788,0,0,1,1,"DALLAS",75215,30,1963
"214278",0,"non_y_h",3697800,"A",1,0,0,1,1,0,1,1,1,1,1,1,"Old Hispanic","Non_y_h_FLYER",3697800,0,0,1,1,"DALLAS",75228,30,1982
"214282",0,"y_non_h",3697807,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3697807,0,1,0,1,"GRAND PRAIRIE",75052,30,1990
"214291",0,"non_y_h",3697827,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3697827,0,0,1,1,"DALLAS",75219,30,1943
"214307",0,"non_y_non_h",3697872,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3697872,0,0,1,1,"GARLAND",75044,32,1926
"214311",0,"y_h",3697882,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3697882,0,1,0,1,"GRAND PRAIRIE",75051,33,1989
"214332",0,"y_h",3697954,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3697954,0,1,0,1,"DALLAS",75217,30,1988
"214346",0,"y_h",3698014,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3698014,0,1,0,1,"DALLAS",75217,30,1989
"214356",0,"non_y_h",3698041,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3698041,0,0,1,1,"IRVING",75063,24,1962
"214405",0,"y_h",3698271,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3698271,0,1,0,1,"DALLAS",75229,24,1990
"214451",0,"non_y_h",3698533,"A",1,0,0,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3698533,0,0,1,1,"IRVING",75060,33,1964
"214460",0,"y_non_h",3698572,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3698572,0,1,0,1,"DALLAS",75205,32,1989
"214470",0,"non_y_non_h",3698614,"A",0,0,1,1,0,0,1,1,1,1,1,1,"Old Not Hispanic","Non_y_non_h_FLYER",3698614,0,0,1,1,"RICHARDSON",75080,32,1983
"214486",0,"non_y_h",3698688,"A",0,1,0,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3698688,0,0,1,1,"DALLAS",75211,33,1944
"214508",0,"y_h",3698810,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3698810,0,1,0,1,"DALLAS",75211,33,1988
"214530",0,"non_y_non_h",3698880,"A",0,0,0,0,0,0,1,1,1,1,1,1,"Old Not Hispanic","Non_y_non_h_FLYER",3698880,0,0,1,1,"DALLAS",75240,32,1983
"214538",0,"y_h",3698906,"A",1,0,0,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3698906,0,1,0,1,"DALLAS",75208,33,1988
"214550",0,"non_y_h",3698944,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3698944,0,0,1,1,"GARLAND",75041,32,1974
"214560",1,"y_non_h",3698977,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3698977,0,1,0,1,"RICHARDSON",75081,32,1990
"214571",0,"y_non_h",3699017,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699017,0,1,0,1,"MESQUITE",75181,5,1990
"214597",0,"y_non_h",3699120,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699120,0,1,0,1,"GARLAND",75042,32,1990
"214610",0,"non_y_non_h",3699168,"A",0,0,0,0,0,0,1,1,1,1,1,1,"Old Not Hispanic","Y_non_h_POST",3699168,0,1,0,1,"GARLAND",75044,32,1984
"214633",1,"y_non_h",3699276,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699276,0,1,0,1,"DESOTO",75115,30,1990
"214644",0,"y_non_h",3699327,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699327,0,1,0,1,"DALLAS",75217,30,1990
"214668",0,"y_non_h",3699440,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699440,0,1,0,1,"COPPELL",75019,24,1989
"214677",0,"y_non_h",3699491,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699491,0,1,0,1,"GARLAND",75042,32,1990
"214700",0,"y_non_h",3699574,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699574,0,1,0,1,"MESQUITE",75181,5,1990
"214712",0,"non_y_h",3699610,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3699610,0,0,1,1,"DALLAS",75217,30,1976
"214716",1,"y_non_h",3699631,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3699631,0,1,0,1,"CARROLLTON",75006,24,1990
"214727",0,"non_y_h",3699693,"A",0,0,1,1,1,0,1,1,1,1,1,1,"Old Hispanic","Non_y_h_FLYER",3699693,0,0,1,1,"DALLAS",75205,32,1983
"214729",0,"non_y_h",3699697,"A",0,0,0,0,1,0,1,1,1,0,0,1,"Old Hispanic","Non_y_h_FLYER",3699697,0,0,1,1,"DALLAS",75208,33,1979
"214813",0,"non_y_non_h",3700059,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3700059,0,0,1,1,"DALLAS",75237,30,1950
"214824",0,"non_y_non_h",3700097,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3700097,0,0,1,1,"DALLAS",75201,30,1963
"214830",0,"non_y_h",3700122,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3700122,0,0,1,1,"IRVING",75060,33,1959
"214868",0,"y_h",3700306,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3700306,0,1,0,1,"DUNCANVILLE",75116,30,1987
"214879",0,"y_non_h",3700341,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3700341,0,1,0,1,"DALLAS",75216,30,1990
"214897",0,"non_y_h",3700420,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3700420,0,0,1,1,"DALLAS",75224,33,1971
"214906",0,"y_h",3700457,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3700457,0,1,0,1,"BALCH SPRINGS",75180,5,1990
"214920",0,"y_h",3700511,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3700511,0,1,0,1,"GARLAND",75040,32,1990
"214932",0,"non_y_non_h",3700560,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3700560,0,0,1,1,"DESOTO",75115,30,1955
"214936",0,"y_h",3700565,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3700565,0,1,0,1,"IRVING",75060,33,1988
"214951",0,"y_h",3700611,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3700611,0,1,0,1,"DALLAS",75217,30,1989
"214994",0,"y_h",3700825,"A",1,0,0,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3700825,0,1,0,1,"DALLAS",75211,33,1987
"214999",0,"non_y_h",3700858,"A",0,0,1,1,1,0,1,1,1,1,1,1,"Old Hispanic","Non_y_h_FLYER",3700858,0,0,1,1,"ADDISON",75001,24,1983
"215009",0,"y_non_h",3700896,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3700896,0,1,0,1,"GARLAND",75040,32,1990
"215012",0,"non_y_non_h",3700907,"A",1,0,0,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3700907,0,0,1,1,"SACHSE",75048,32,1971
"215040",0,"y_h",3701021,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3701021,0,1,0,1,"DALLAS",75208,33,1988
"215098",0,"y_non_h",3701231,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3701231,0,1,0,1,"CARROLLTON",75006,24,1988
"215103",0,"non_y_h",3701251,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3701251,0,0,1,1,"SEAGOVILLE",75159,5,1955
"215132",0,"y_h",3701402,"A",1,0,0,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3701402,0,1,0,1,"DALLAS",75211,33,1989
"215152",1,"non_y_h",3701488,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3701488,0,0,1,1,"BALCH SPRINGS",75180,5,1969
"215164",0,"y_non_h",3701545,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3701545,0,1,0,1,"ROWLETT",75089,32,1990
"215168",0,"non_y_non_h",3701581,"A",0,0,1,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3701581,0,0,1,1,"MESQUITE",75181,5,1976
"215197",0,"non_y_h",3701710,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3701710,0,0,1,1,"DALLAS",75243,32,1973
"215216",0,"y_non_h",3701785,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3701785,0,1,0,1,"DALLAS",75217,30,1990
"215217",0,"y_h",3701786,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3701786,0,1,0,1,"DALLAS",75211,33,1985
"215232",0,"y_h",3701819,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3701819,0,1,0,1,"IRVING",75062,24,1990
"215249",0,"non_y_non_h",3701875,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3701875,0,0,1,1,"RICHARDSON",75080,32,1952
"215307",0,"non_y_h",3702107,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3702107,0,0,1,1,"GARLAND",75044,32,1953
"215340",0,"non_y_h",3702221,"A",0,0,0,0,1,0,1,1,1,1,1,1,"Old Hispanic","Non_y_h_FLYER",3702221,0,0,1,1,"DALLAS",75220,33,1983
"215349",0,"non_y_non_h",3702267,"A",0,0,1,1,0,0,1,1,1,0,1,1,"Old Not Hispanic","Non_y_non_h_FLYER",3702267,0,0,1,1,"DALLAS",75223,30,1981
"215370",0,"non_y_non_h",3702357,"A",0,0,1,1,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3702357,0,0,1,1,"GARLAND",75044,32,1977
"215395",0,"y_h",3702488,"A",0,0,1,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3702488,0,1,0,1,"DALLAS",75216,30,1990
"215398",0,"non_y_non_h",3702498,"A",0,0,0,0,0,0,1,1,1,1,1,1,"Old Not Hispanic","Non_y_non_h_FLYER",3702498,0,0,1,1,"GRAND PRAIRIE",75051,33,1983
"215400",0,"y_h",3702502,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3702502,0,1,0,1,"IRVING",75061,33,1990
"215423",0,"y_h",3702562,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3702562,0,1,0,1,"DALLAS",75211,33,1990
"215442",0,"non_y_non_h",3702663,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3702663,0,0,1,1,"IRVING",75060,33,1958
"215450",0,"y_h",3702703,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3702703,0,1,0,1,"DALLAS",75216,30,1989
"215480",0,"non_y_h",3702825,"A",0,0,0,0,1,0,1,1,1,1,1,1,"Old Hispanic","Y_H_POST",3702825,0,1,0,1,"IRVING",75062,24,1984
"215489",0,"y_h",3702851,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3702851,0,1,0,1,"DALLAS",75227,30,1990
"215495",0,"y_non_h",3702880,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3702880,0,1,0,1,"DALLAS",75236,30,1989
"215503",0,"y_non_h",3702922,"A",1,0,0,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3702922,0,1,0,1,"DESOTO",75115,30,1990
"215575",0,"non_y_h",3703245,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3703245,0,0,1,1,"IRVING",75061,24,1971
"215581",0,"non_y_non_h",3703285,"A",0,0,1,1,0,0,1,1,1,1,1,1,"Old Not Hispanic","Y_non_h_POST",3703285,0,1,0,1,"DALLAS",75238,5,1984
"215608",0,"non_y_non_h",3703384,"A",0,0,0,0,0,0,1,1,1,1,1,1,"Old Not Hispanic","Y_non_h_POST",3703384,0,1,0,1,"MESQUITE",75149,5,1984
"215621",0,"non_y_non_h",3703435,"A",0,0,0,0,0,0,1,1,1,0,0,0,"Old Not Hispanic","Non_y_non_h_FLYER",3703435,0,0,1,1,"IRVING",75038,24,1950
"215623",0,"non_y_h",3703441,"A",0,0,0,0,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3703441,0,0,1,1,"IRVING",75061,33,1976
"215634",0,"y_non_h",3703497,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3703497,0,1,0,1,"COPPELL",75019,24,1990
"215675",0,"y_h",3703644,"A",1,0,0,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3703644,0,1,0,1,"ROWLETT",75089,32,1990
"215701",0,"y_h",3703745,"A",1,0,0,1,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3703745,0,1,0,1,"GARLAND",75043,32,1990
"215756",0,"y_non_h",3703944,"A",0,0,1,1,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3703944,0,1,0,1,"DALLAS",75227,30,1990
"215797",0,"non_y_h",3704071,"A",0,0,1,1,1,0,1,1,1,0,0,1,"Old Hispanic","Non_y_h_FLYER",3704071,0,0,1,1,"DALLAS",75235,32,1979
"215801",0,"y_non_h",3704088,"A",0,0,0,0,0,1,1,1,1,1,1,1,"Young Not Hispanic","Y_non_h_POST",3704088,0,1,0,1,"BALCH SPRINGS",75180,5,1990
"215816",0,"y_h",3704139,"A",0,0,0,0,1,1,1,1,1,1,1,1,"Young Hispanic","Y_H_POST",3704139,0,1,0,1,"DALLAS",75231,5,1989
"215823",0,"non_y_h",3704175,"A",0,0,1,1,1,0,1,1,1,0,0,0,"Old Hispanic","Non_y_h_FLYER",3704175,0,0,1,1,"DALLAS",75217,30,1975
